graph_id,nodes,edges,p,q,num_walks,walk_length,train_time,inference_time,total_runtime,memory_mb,sample_size,precision,recall,f1_score,roc_auc,map,true_positives
1,348,2866,0.5,2.0,20,40,8.791595458984375,0.4837501049041748,9.27534556388855,22.114051818847656,50,0.15157894736842106,0.1254355400696864,0.13727359389895138,0.8318,0.3378203620972665,72
1,348,2866,0.5,2.0,20,80,16.055076122283936,0.47002434730529785,16.525100469589233,39.07484531402588,50,0.14767932489451477,0.12195121951219512,0.133587786259542,0.843,0.3192243005156608,70
1,348,2866,0.5,2.0,20,120,22.848402500152588,0.45876288414001465,23.307165384292603,54.369765281677246,50,0.15711252653927812,0.1289198606271777,0.14162679425837318,0.8401,0.33365305244572574,74
1,348,2866,0.5,2.0,40,40,15.577255964279175,0.5017590522766113,16.079015016555786,38.65053367614746,50,0.14556962025316456,0.12020905923344948,0.1316793893129771,0.8166,0.3495398253096332,69
1,348,2866,0.5,2.0,40,80,29.75092840194702,0.5316555500030518,30.282583951950073,72.6529951095581,50,0.15157894736842106,0.1254355400696864,0.13727359389895138,0.8166000000000001,0.32387886728493936,72
1,348,2866,0.5,2.0,40,120,44.11345028877258,0.45929551124572754,44.57274580001831,103.25393390655518,50,0.14736842105263157,0.12195121951219512,0.13346043851286937,0.8319,0.36622710003541653,70
1,348,2866,0.7,0.2,5,40,3.5165140628814697,0.4589266777038574,3.975440740585327,9.594779968261719,50,0.1320754716981132,0.10975609756097561,0.11988582302568981,0.8512000000000001,0.33237123828981263,63
1,348,2866,0.7,0.2,5,80,5.3889524936676025,0.47745275497436523,5.866405248641968,13.90060043334961,50,0.12394957983193278,0.10278745644599303,0.11238095238095239,0.8657999999999999,0.3189106190816875,59
1,348,2866,0.7,0.2,5,120,7.097580194473267,0.479994535446167,7.577574729919434,17.731950759887695,50,0.14435146443514643,0.12020905923344948,0.1311787072243346,0.8548999999999999,0.34399837452087384,69
1,348,2866,0.7,0.2,10,40,5.287006378173828,0.4795525074005127,5.766558885574341,13.816695213317871,50,0.13987473903966596,0.11672473867595819,0.12725546058879392,0.844,0.3262070681971061,67
1,348,2866,0.7,0.2,10,80,8.860452651977539,0.47594308853149414,9.336395740509033,22.31517219543457,50,0.15822784810126583,0.13066202090592335,0.14312977099236643,0.851,0.3256631212325763,75
1,348,2866,0.7,0.2,10,120,12.270399570465088,0.46242308616638184,12.73282265663147,29.963626861572266,50,0.1544885177453027,0.1289198606271777,0.14055080721747387,0.8473999999999999,0.319866474597185,74
1,348,2866,0.7,0.2,20,40,8.883447647094727,0.459824800491333,9.34327244758606,22.087634086608887,50,0.14736842105263157,0.12195121951219512,0.13346043851286937,0.8467,0.3448686605955514,70
1,348,2866,0.7,0.2,20,80,16.067293405532837,0.4671289920806885,16.534422397613525,39.114203453063965,50,0.13924050632911392,0.11498257839721254,0.12595419847328243,0.8644,0.3249790208664448,66
1,348,2866,0.7,0.2,20,120,23.019181489944458,0.4698162078857422,23.4889976978302,54.422057151794434,50,0.15368421052631578,0.12717770034843207,0.13918017159199236,0.87,0.3334122040546016,73
1,348,2866,0.7,0.2,40,40,15.766243696212769,0.46167659759521484,16.227920293807983,38.73902130126953,50,0.13924050632911392,0.11498257839721254,0.12595419847328243,0.8445,0.3323145063300292,66
1,348,2866,0.7,0.2,40,80,29.956961154937744,0.4774658679962158,30.43442702293396,72.71647548675537,50,0.15546218487394958,0.1289198606271777,0.14095238095238094,0.8598,0.32472276347407647,74
1,348,2866,0.7,0.2,40,120,44.69194316864014,0.4897797107696533,45.18172287940979,103.34232234954834,50,0.15578947368421053,0.1289198606271777,0.14108674928503337,0.8645,0.3124783800878785,74
1,348,2866,0.7,0.5,5,40,3.543898344039917,0.4782431125640869,4.022141456604004,9.588959693908691,50,0.1368421052631579,0.1132404181184669,0.12392755004766445,0.869,0.33184689967941194,65
1,348,2866,0.7,0.5,5,80,5.311774730682373,0.48597002029418945,5.7977447509765625,13.893799781799316,50,0.1524008350730689,0.12717770034843207,0.13865147198480532,0.8633,0.33061983737776635,73
1,348,2866,0.7,0.5,5,120,7.156613111495972,0.48066210746765137,7.637275218963623,17.72221088409424,50,0.15932914046121593,0.13240418118466898,0.1446241674595623,0.8651,0.34976339458342254,76
1,348,2866,0.7,0.5,10,40,5.354981184005737,0.5146608352661133,5.869642019271851,13.811967849731445,50,0.13052631578947368,0.10801393728222997,0.11820781696854148,0.8397,0.3181008026106066,62
1,348,2866,0.7,0.5,10,80,8.805437326431274,0.46664905548095703,9.272086381912231,22.30368709564209,50,0.14644351464435146,0.12195121951219512,0.13307984790874525,0.8621,0.3265995993304729,70
1,348,2866,0.7,0.5,10,120,12.488284826278687,0.47154903411865234,12.959833860397339,29.953490257263184,50,0.15711252653927812,0.1289198606271777,0.14162679425837318,0.8535,0.34087341854403225,74
1,348,2866,0.7,0.5,20,40,8.752902507781982,0.4622471332550049,9.215149641036987,22.133028030395508,50,0.1509433962264151,0.1254355400696864,0.13701236917221693,0.8504,0.36958863970527256,72
1,348,2866,0.7,0.5,20,80,15.863723516464233,0.4643988609313965,16.32812237739563,39.10138416290283,50,0.1625,0.13588850174216027,0.14800759013282733,0.856,0.3456631223043242,78
1,348,2866,0.7,0.5,20,120,23.13774847984314,0.5002357959747314,23.63798427581787,54.40445041656494,50,0.14553014553014554,0.12195121951219512,0.13270142180094788,0.849,0.36635002322858107,70
1,348,2866,0.7,0.5,40,40,15.578017234802246,0.46172547340393066,16.039742708206177,38.72682857513428,50,0.15271966527196654,0.12717770034843207,0.1387832699619772,0.8463,0.3551665784685086,73
1,348,2866,0.7,0.5,40,80,29.83700203895569,0.4633674621582031,30.30036950111389,72.69566345214844,50,0.15368421052631578,0.12717770034843207,0.13918017159199236,0.8511,0.34145226903892867,73
1,348,2866,0.7,0.5,40,120,44.16852903366089,0.4657459259033203,44.63427495956421,103.31096935272217,50,0.15723270440251572,0.13066202090592335,0.142721217887726,0.8431000000000001,0.3131833538339578,75
1,348,2866,0.7,0.7,5,40,3.462742567062378,0.5135629177093506,3.9763054847717285,9.584540367126465,50,0.1419624217118998,0.11846689895470383,0.1291547958214625,0.8653000000000001,0.33299822925803313,68
1,348,2866,0.7,0.7,5,80,5.191222429275513,0.48447251319885254,5.675694942474365,13.892311096191406,50,0.1288981288981289,0.10801393728222997,0.11753554502369669,0.8605,0.34492448007341464,62
1,348,2866,0.7,0.7,5,120,7.0205652713775635,0.4788072109222412,7.499372482299805,17.72029972076416,50,0.13894736842105262,0.11498257839721254,0.12583412774070543,0.85,0.33177046185042924,66
1,348,2866,0.7,0.7,10,40,5.252347469329834,0.46256089210510254,5.7149083614349365,13.811100959777832,50,0.14556962025316456,0.12020905923344948,0.1316793893129771,0.8382000000000001,0.3510357653452651,69
1,348,2866,0.7,0.7,10,80,8.879170656204224,0.48220372200012207,9.361374378204346,22.299468994140625,50,0.16033755274261605,0.13240418118466898,0.1450381679389313,0.8540000000000001,0.3117131105579667,76
1,348,2866,0.7,0.7,10,120,12.205317497253418,0.46402883529663086,12.669346332550049,29.948826789855957,50,0.1518987341772152,0.1254355400696864,0.13740458015267176,0.8478000000000001,0.3489814693764711,72
1,348,2866,0.7,0.7,20,40,8.642389297485352,0.48890042304992676,9.131289720535278,22.12852191925049,50,0.13513513513513514,0.1132404181184669,0.12322274881516587,0.8479,0.30743805032602817,65
1,348,2866,0.7,0.7,20,80,15.796392917633057,0.46698427200317383,16.26337718963623,39.09386730194092,50,0.1574468085106383,0.1289198606271777,0.1417624521072797,0.8475999999999999,0.34598255074336126,74
1,348,2866,0.7,0.7,20,120,22.75624108314514,0.4808623790740967,23.23710346221924,54.396087646484375,50,0.15010570824524314,0.12369337979094076,0.1356255969436485,0.8357,0.3747752459569687,71
1,348,2866,0.7,0.7,40,40,15.616175651550293,0.5136415958404541,16.129817247390747,38.72446823120117,50,0.14012738853503184,0.11498257839721254,0.12631578947368421,0.8283999999999999,0.3074724559097018,66
1,348,2866,0.7,0.7,40,80,29.81497073173523,0.5118637084960938,30.326834440231323,72.68786811828613,50,0.1540084388185654,0.12717770034843207,0.13931297709923665,0.8438,0.3441362570912203,73
1,348,2866,0.7,0.7,40,120,44.6497220993042,0.4730963706970215,45.12281847000122,103.2961015701294,50,0.15271966527196654,0.12717770034843207,0.1387832699619772,0.8465,0.3296237129586275,73
1,348,2866,0.7,1.0,5,40,3.5227086544036865,0.46729421615600586,3.9900028705596924,9.58139705657959,50,0.14432989690721648,0.12195121951219512,0.13220018885741264,0.8521,0.28129467362050714,70
1,348,2866,0.7,1.0,5,80,5.344972372055054,0.4759178161621094,5.820890188217163,13.884214401245117,50,0.13598326359832635,0.1132404181184669,0.123574144486692,0.8563000000000001,0.33639562798074585,65
1,348,2866,0.7,1.0,5,120,7.1061646938323975,0.47786927223205566,7.584033966064453,17.711369514465332,50,0.14791666666666667,0.12369337979094076,0.13472485768500947,0.8360999999999998,0.3350425237435042,71
1,348,2866,0.7,1.0,10,40,5.316556215286255,0.4710099697113037,5.787566184997559,13.803863525390625,50,0.14255765199161424,0.11846689895470383,0.12940057088487156,0.8419,0.32420001738068965,68
1,348,2866,0.7,1.0,10,80,8.869831562042236,0.4686715602874756,9.338503122329712,22.29538345336914,50,0.15498938428874734,0.12717770034843207,0.13971291866028707,0.8548,0.3503611207706717,73
1,348,2866,0.7,1.0,10,120,12.25289797782898,0.4807710647583008,12.73366904258728,29.93609046936035,50,0.14915966386554622,0.12369337979094076,0.1352380952380952,0.8514,0.32968136065113574,71
1,348,2866,0.7,1.0,20,40,8.810563564300537,0.46536684036254883,9.275930404663086,22.12197208404541,50,0.13569937369519833,0.1132404181184669,0.1234567901234568,0.8358,0.3360367170204898,65
1,348,2866,0.7,1.0,20,80,15.651337146759033,0.46977663040161133,16.121113777160645,39.089274406433105,50,0.16772823779193205,0.13763066202090593,0.15119617224880383,0.8538999999999999,0.36238453162199225,79
1,348,2866,0.7,1.0,20,120,22.886284589767456,0.45662903785705566,23.34291362762451,54.38882255554199,50,0.14377682403433475,0.11672473867595819,0.12884615384615386,0.8496,0.32074030622349947,67
1,348,2866,0.7,1.0,40,40,15.501150846481323,0.5074071884155273,16.00855803489685,38.714341163635254,50,0.14285714285714285,0.11846689895470383,0.12952380952380954,0.8305,0.35263392764513224,68
1,348,2866,0.7,1.0,40,80,29.702808618545532,0.46223902702331543,30.165047645568848,72.6752061843872,50,0.14675052410901468,0.12195121951219512,0.13320647002854424,0.8368,0.33075475432923246,70
1,348,2866,0.7,1.0,40,120,44.223859548568726,0.47417593002319336,44.69803547859192,103.22854709625244,50,0.16176470588235295,0.13414634146341464,0.1466666666666667,0.8396,0.3457453173514436,77
1,348,2866,0.7,1.5,5,40,3.4965147972106934,0.4571959972381592,3.9537107944488525,9.579373359680176,50,0.14135021097046413,0.11672473867595819,0.12786259541984732,0.8499000000000001,0.313381879397527,67
1,348,2866,0.7,1.5,5,80,5.3164756298065186,0.4643726348876953,5.780848264694214,13.878503799438477,50,0.13598326359832635,0.1132404181184669,0.123574144486692,0.84,0.36156826872163,65
1,348,2866,0.7,1.5,5,120,7.101954460144043,0.46447157859802246,7.566426038742065,17.70844841003418,50,0.14465408805031446,0.12020905923344948,0.1313035204567079,0.8591000000000001,0.3279765677314696,69
1,348,2866,0.7,1.5,10,40,5.235441446304321,0.46994900703430176,5.705390453338623,13.798599243164062,50,0.15254237288135594,0.1254355400696864,0.13766730401529637,0.8368,0.2837369056897323,72
1,348,2866,0.7,1.5,10,80,8.745376586914062,0.4958374500274658,9.241214036941528,22.285871505737305,50,0.14767932489451477,0.12195121951219512,0.133587786259542,0.8528,0.34094286872998364,70
1,348,2866,0.7,1.5,10,120,12.189843893051147,0.459550142288208,12.649394035339355,29.930105209350586,50,0.14736842105263157,0.12195121951219512,0.13346043851286937,0.8541,0.3294534264232466,70
1,348,2866,0.7,1.5,20,40,8.741949558258057,0.49602460861206055,9.237974166870117,22.115464210510254,50,0.13807531380753138,0.11498257839721254,0.12547528517110262,0.8196,0.3598100641364398,66
1,348,2866,0.7,1.5,20,80,15.620026111602783,0.4736652374267578,16.09369134902954,39.076332092285156,50,0.14135021097046413,0.11672473867595819,0.12786259541984732,0.8379,0.31762133244739194,67
1,348,2866,0.7,1.5,20,120,22.56443500518799,0.4729912281036377,23.037426233291626,54.37644863128662,50,0.1543340380549683,0.12717770034843207,0.13944603629417382,0.8557,0.32746250551988465,73
1,348,2866,0.7,1.5,40,40,15.577359437942505,0.46764445304870605,16.04500389099121,38.65354347229004,50,0.13983050847457626,0.11498257839721254,0.12619502868068833,0.8235,0.32436630892174406,66
1,348,2866,0.7,1.5,40,80,29.768009662628174,0.4619119167327881,30.229921579360962,72.66342163085938,50,0.162839248434238,0.13588850174216027,0.1481481481481481,0.8465999999999999,0.3661362586742093,78
1,348,2866,0.7,1.5,40,120,43.713112115859985,0.5091047286987305,44.222216844558716,103.2642183303833,50,0.15546218487394958,0.1289198606271777,0.14095238095238094,0.8307,0.32679188499555356,74
1,348,2866,0.7,2.0,5,40,3.4795632362365723,0.47365832328796387,3.953221559524536,9.577192306518555,50,0.1316348195329087,0.10801393728222997,0.11866028708133972,0.852,0.3346532395225206,62
1,348,2866,0.7,2.0,5,80,5.305957317352295,0.49024271965026855,5.7962000370025635,13.87547492980957,50,0.13263157894736843,0.10975609756097561,0.12011439466158247,0.8548,0.314698656543774,63
1,348,2866,0.7,2.0,5,120,7.053689241409302,0.4569697380065918,7.5106589794158936,17.70215129852295,50,0.15932914046121593,0.13240418118466898,0.1446241674595623,0.8258,0.35305706850641483,76
1,348,2866,0.7,2.0,10,40,5.259558439254761,0.47104644775390625,5.730604887008667,13.79333209991455,50,0.15286624203821655,0.1254355400696864,0.13779904306220095,0.8271999999999998,0.31394078093929007,72
1,348,2866,0.7,2.0,10,80,8.829880952835083,0.46068334579467773,9.29056429862976,22.2860050201416,50,0.14105263157894737,0.11672473867595819,0.12774070543374644,0.8212,0.30296159099887493,67
1,348,2866,0.7,2.0,10,120,12.177770376205444,0.511540412902832,12.689310789108276,29.92703342437744,50,0.15336134453781514,0.12717770034843207,0.13904761904761906,0.8493,0.343774582495103,73
1,348,2866,0.7,2.0,20,40,8.78995966911316,0.4620485305786133,9.252008199691772,22.113492965698242,50,0.1488469601677149,0.12369337979094076,0.1351094196003806,0.8153,0.34469134623546377,71
1,348,2866,0.7,2.0,20,80,15.745939254760742,0.4718029499053955,16.217742204666138,39.07383728027344,50,0.14915966386554622,0.12369337979094076,0.1352380952380952,0.8476000000000001,0.3521302539774929,71
1,348,2866,0.7,2.0,20,120,22.791552543640137,0.48442912101745605,23.275981664657593,54.367825508117676,50,0.1761006289308176,0.14634146341463414,0.15984776403425308,0.8434000000000001,0.34611740509172056,84
1,348,2866,0.7,2.0,40,40,15.451112747192383,0.46284914016723633,15.91396188735962,38.70051574707031,50,0.14225053078556263,0.11672473867595819,0.12822966507177033,0.8047000000000001,0.32997180993609565,67
1,348,2866,0.7,2.0,40,80,29.684135675430298,0.45851707458496094,30.14265275001526,72.65540409088135,50,0.15368421052631578,0.12717770034843207,0.13918017159199236,0.8228,0.3324623829655681,73
1,348,2866,0.7,2.0,40,120,44.17084360122681,0.46531033515930176,44.63615393638611,103.25157451629639,50,0.1522198731501057,0.1254355400696864,0.13753581661891118,0.8396,0.3566248129345782,72
1,348,2866,1.0,0.2,5,40,3.539128065109253,0.4647998809814453,4.003927946090698,9.59177303314209,50,0.14107883817427386,0.11846689895470383,0.1287878787878788,0.8683,0.30919815860228395,68
1,348,2866,1.0,0.2,5,80,5.363579511642456,0.4788343906402588,5.842413902282715,13.900609016418457,50,0.14791666666666667,0.12369337979094076,0.13472485768500947,0.8469000000000001,0.3033954415099373,71
1,348,2866,1.0,0.2,5,120,7.215262174606323,0.4588038921356201,7.674066066741943,17.72913646697998,50,0.15031315240083507,0.1254355400696864,0.13675213675213674,0.8537,0.31571489580680756,72
1,348,2866,1.0,0.2,10,40,5.273480415344238,0.45984768867492676,5.733328104019165,13.820788383483887,50,0.13513513513513514,0.1132404181184669,0.12322274881516587,0.853,0.3468290119077934,65
1,348,2866,1.0,0.2,10,80,8.887435674667358,0.478435754776001,9.36587142944336,22.313255310058594,50,0.15208333333333332,0.12717770034843207,0.13851992409867175,0.8337000000000001,0.35829728111511794,73
1,348,2866,1.0,0.2,10,120,12.28507661819458,0.5201339721679688,12.805210590362549,29.96367835998535,50,0.1530398322851153,0.12717770034843207,0.13891531874405327,0.8621,0.3342097334514614,73
1,348,2866,1.0,0.2,20,40,8.797667980194092,0.48485469818115234,9.282522678375244,22.142263412475586,50,0.15113871635610765,0.12717770034843207,0.1381267738883633,0.8472999999999999,0.3047703487960841,73
1,348,2866,1.0,0.2,20,80,16.113229036331177,0.47952699661254883,16.592756032943726,39.113579750061035,50,0.1375,0.11498257839721254,0.1252371916508539,0.8495,0.34678693676472105,66
1,348,2866,1.0,0.2,20,120,22.862208127975464,0.47647738456726074,23.338685512542725,54.42350101470947,50,0.13894736842105262,0.11498257839721254,0.12583412774070543,0.8575999999999999,0.31327473650445026,66
1,348,2866,1.0,0.2,40,40,15.919743061065674,0.4810068607330322,16.400749921798706,38.68552780151367,50,0.15513626834381553,0.1289198606271777,0.14081826831588964,0.8447000000000001,0.3363504276394902,74
1,348,2866,1.0,0.2,40,80,30.104684829711914,0.48628926277160645,30.59097409248352,72.71944999694824,50,0.15010570824524314,0.12369337979094076,0.1356255969436485,0.8454,0.3118300578621804,71
1,348,2866,1.0,0.2,40,120,44.916253089904785,0.4776747226715088,45.393927812576294,103.34231472015381,50,0.15481171548117154,0.1289198606271777,0.14068441064638784,0.8465,0.3302568315357977,74
1,348,2866,1.0,0.5,5,40,3.569575786590576,0.4690370559692383,4.0386128425598145,9.586991310119629,50,0.14163090128755365,0.11498257839721254,0.12692307692307692,0.8899,0.3579592547572843,66
1,348,2866,1.0,0.5,5,80,5.30467414855957,0.47615551948547363,5.780829668045044,13.896384239196777,50,0.1416490486257928,0.11672473867595819,0.12798471824259788,0.8625,0.3877559378729846,67
1,348,2866,1.0,0.5,5,120,7.201042652130127,0.4751877784729004,7.676230430603027,17.723058700561523,50,0.14498933901918976,0.11846689895470383,0.13039309683604985,0.8398000000000001,0.3175369688442337,68
1,348,2866,1.0,0.5,10,40,5.303510904312134,0.4721965789794922,5.775707483291626,13.811357498168945,50,0.13771186440677965,0.1132404181184669,0.124282982791587,0.8275,0.340003751921644,65
1,348,2866,1.0,0.5,10,80,8.829914093017578,0.46242666244506836,9.292340755462646,22.304588317871094,50,0.1419624217118998,0.11846689895470383,0.1291547958214625,0.8545999999999999,0.3729363103653165,68
1,348,2866,1.0,0.5,10,120,12.325823068618774,0.4656047821044922,12.791427850723267,29.952486038208008,50,0.15822784810126583,0.13066202090592335,0.14312977099236643,0.8567999999999999,0.34216286788284334,75
1,348,2866,1.0,0.5,20,40,8.654886245727539,0.46891164779663086,9.12379789352417,22.078190803527832,50,0.1440501043841336,0.12020905923344948,0.13105413105413105,0.8414,0.3246113205790625,69
1,348,2866,1.0,0.5,20,80,15.862473487854004,0.46277761459350586,16.32525110244751,39.10149955749512,50,0.15657620041753653,0.13066202090592335,0.14245014245014245,0.8396,0.34812788104509473,75
1,348,2866,1.0,0.5,20,120,22.997793197631836,0.4573793411254883,23.455172538757324,54.404343605041504,50,0.14947368421052631,0.12369337979094076,0.1353670162059104,0.8569,0.32646131962071245,71
1,348,2866,1.0,0.5,40,40,15.8200204372406,0.4700582027435303,16.29007863998413,38.72898006439209,50,0.14495798319327732,0.12020905923344948,0.13142857142857145,0.8428000000000001,0.30810821689379564,69
1,348,2866,1.0,0.5,40,80,29.921080112457275,0.4624767303466797,30.383556842803955,72.698486328125,50,0.15271966527196654,0.12717770034843207,0.1387832699619772,0.8542,0.33493874512985383,73
1,348,2866,1.0,0.5,40,120,44.12091636657715,0.490389347076416,44.611305713653564,103.3129997253418,50,0.15546218487394958,0.1289198606271777,0.14095238095238094,0.8389,0.3608720926817697,74
1,348,2866,1.0,0.7,5,40,3.4618916511535645,0.47045445442199707,3.9323461055755615,9.588987350463867,50,0.14105263157894737,0.11672473867595819,0.12774070543374644,0.8930999999999999,0.3146714252479892,67
1,348,2866,1.0,0.7,5,80,5.303828239440918,0.47625041007995605,5.780078649520874,13.889742851257324,50,0.15734989648033126,0.13240418118466898,0.14380321665089876,0.8583,0.3523784549662159,76
1,348,2866,1.0,0.7,5,120,7.066817998886108,0.4901406764984131,7.5569586753845215,17.717910766601562,50,0.15546218487394958,0.1289198606271777,0.14095238095238094,0.8512000000000001,0.32810616828462674,74
1,348,2866,1.0,0.7,10,40,5.428040266036987,0.4913747310638428,5.91941499710083,13.808247566223145,50,0.13530655391120508,0.11149825783972125,0.12225405921680994,0.8382000000000001,0.35301211393648363,64
1,348,2866,1.0,0.7,10,80,8.796815872192383,0.462069034576416,9.258884906768799,22.30189037322998,50,0.1464968152866242,0.12020905923344948,0.1320574162679426,0.8667,0.34097435797388365,69
1,348,2866,1.0,0.7,10,120,12.21007251739502,0.48319244384765625,12.693264961242676,29.946707725524902,50,0.14255765199161424,0.11846689895470383,0.12940057088487156,0.8499999999999999,0.34760328460886275,68
1,348,2866,1.0,0.7,20,40,8.804139852523804,0.463947057723999,9.268086910247803,22.128825187683105,50,0.14345991561181434,0.11846689895470383,0.1297709923664122,0.8266000000000001,0.34182058925973735,68
1,348,2866,1.0,0.7,20,80,15.712422847747803,0.46918249130249023,16.181605339050293,39.09422588348389,50,0.15336134453781514,0.12717770034843207,0.13904761904761906,0.8399,0.3489257172946293,73
1,348,2866,1.0,0.7,20,120,22.614482164382935,0.5121848583221436,23.126667022705078,54.395461082458496,50,0.15176715176715178,0.12717770034843207,0.13838862559241707,0.8485,0.3597453903359976,73
1,348,2866,1.0,0.7,40,40,15.53730320930481,0.5297307968139648,16.067034006118774,38.72041893005371,50,0.15208333333333332,0.12717770034843207,0.13851992409867175,0.8432,0.375511379804447,73
1,348,2866,1.0,0.7,40,80,29.932061910629272,0.52447509765625,30.456537008285522,72.68898010253906,50,0.16108786610878661,0.13414634146341464,0.14638783269961977,0.8419,0.3611040792579658,77
1,348,2866,1.0,0.7,40,120,44.38090395927429,0.4890906810760498,44.86999464035034,103.29885005950928,50,0.16041666666666668,0.13414634146341464,0.14611005692599624,0.8429,0.33363514755649737,77
1,348,2866,1.0,1.0,5,40,2.4544084072113037,0.46672892570495605,2.9211373329162598,9.581958770751953,50,0.13389121338912133,0.11149825783972125,0.12167300380228137,0.8625000000000002,0.3117856303015033,64
1,348,2866,1.0,1.0,5,80,4.304121494293213,0.47596096992492676,4.78008246421814,13.882923126220703,50,0.14553014553014554,0.12195121951219512,0.13270142180094788,0.8226,0.32315860478639385,70
1,348,2866,1.0,1.0,5,120,6.087236166000366,0.45462632179260254,6.541862487792969,17.71335220336914,50,0.13655462184873948,0.1132404181184669,0.1238095238095238,0.8413999999999999,0.37488298237364537,65
1,348,2866,1.0,1.0,10,40,4.268179178237915,0.45990777015686035,4.728086948394775,13.804878234863281,50,0.1323529411764706,0.10975609756097561,0.12,0.847,0.327177583695816,63
1,348,2866,1.0,1.0,10,80,7.828840017318726,0.4510231018066406,8.279863119125366,22.2957763671875,50,0.15975103734439833,0.13414634146341464,0.14583333333333334,0.8553000000000001,0.3547228856711615,77
1,348,2866,1.0,1.0,10,120,11.174804210662842,0.4631032943725586,11.6379075050354,29.94039249420166,50,0.1530398322851153,0.12717770034843207,0.13891531874405327,0.8552999999999998,0.3273091305651048,73
1,348,2866,1.0,1.0,20,40,7.645393133163452,0.4830286502838135,8.128421783447266,22.121315956115723,50,0.1375,0.11498257839721254,0.1252371916508539,0.8629,0.3347644893535416,66
1,348,2866,1.0,1.0,20,80,14.63842511177063,0.4524810314178467,15.090906143188477,39.08931636810303,50,0.1530398322851153,0.12717770034843207,0.13891531874405327,0.8454,0.31298742343684505,73
1,348,2866,1.0,1.0,20,120,21.870275020599365,0.45978546142578125,22.330060482025146,54.38316249847412,50,0.15822784810126583,0.13066202090592335,0.14312977099236643,0.8388,0.3412976308368465,75
1,348,2866,1.0,1.0,40,40,14.445451974868774,0.47596311569213867,14.921415090560913,38.71310043334961,50,0.14345991561181434,0.11846689895470383,0.1297709923664122,0.8518,0.363305276656117,68
1,348,2866,1.0,1.0,40,80,28.471715688705444,0.4878065586090088,28.959522247314453,72.67713928222656,50,0.14861995753715498,0.12195121951219512,0.1339712918660287,0.8340000000000001,0.3151362442989577,70
1,348,2866,1.0,1.0,40,120,43.312084913253784,0.45943331718444824,43.77151823043823,103.28015995025635,50,0.14947368421052631,0.12369337979094076,0.1353670162059104,0.8318000000000002,0.3336738853247392,71
1,348,2866,1.0,1.5,5,40,3.4345016479492188,0.4855482578277588,3.9200499057769775,9.577470779418945,50,0.13097713097713098,0.10975609756097561,0.11943127962085308,0.8607,0.3402624079935005,63
1,348,2866,1.0,1.5,5,80,5.2930731773376465,0.4541049003601074,5.747178077697754,13.877652168273926,50,0.13107822410147993,0.10801393728222997,0.11843361986628463,0.8693000000000001,0.2888485320053948,62
1,348,2866,1.0,1.5,5,120,6.951624393463135,0.45728325843811035,7.408907651901245,17.707377433776855,50,0.14495798319327732,0.12020905923344948,0.13142857142857145,0.8379000000000001,0.32147217440250786,69
1,348,2866,1.0,1.5,10,40,5.261658668518066,0.45149898529052734,5.713157653808594,13.798550605773926,50,0.12552301255230125,0.10452961672473868,0.11406844106463877,0.8481000000000001,0.35394057011755947,60
1,348,2866,1.0,1.5,10,80,8.807867288589478,0.46065735816955566,9.268524646759033,22.289803504943848,50,0.15384615384615385,0.1289198606271777,0.14028436018957346,0.8649,0.3492511187976875,74
1,348,2866,1.0,1.5,10,120,12.190960884094238,0.46222853660583496,12.653189420700073,29.929731369018555,50,0.15856236786469344,0.13066202090592335,0.14326647564469913,0.8591,0.3716602411573949,75
1,348,2866,1.0,1.5,20,40,8.660779237747192,0.46349477767944336,9.124274015426636,22.117671966552734,50,0.14526315789473684,0.12020905923344948,0.13155386081982842,0.8405,0.3760196098641477,69
1,348,2866,1.0,1.5,20,80,15.633454322814941,0.4531235694885254,16.086577892303467,39.078683853149414,50,0.15126050420168066,0.1254355400696864,0.13714285714285715,0.8344,0.3407524922426883,72
1,348,2866,1.0,1.5,20,120,22.601444005966187,0.4639396667480469,23.065383672714233,54.377546310424805,50,0.14135021097046413,0.11672473867595819,0.12786259541984732,0.8516999999999999,0.36672588488547625,67
1,348,2866,1.0,1.5,40,40,15.536587953567505,0.4661526679992676,16.002740621566772,38.70197677612305,50,0.13900414937759337,0.11672473867595819,0.1268939393939394,0.8251000000000001,0.3562184422590585,67
1,348,2866,1.0,1.5,40,80,29.456490755081177,0.46856188774108887,29.925052642822266,72.66206359863281,50,0.14587737843551796,0.12020905923344948,0.1318051575931232,0.8212999999999999,0.3353610831755315,69
1,348,2866,1.0,1.5,40,120,43.55423092842102,0.45685577392578125,44.0110867023468,103.26339340209961,50,0.14767932489451477,0.12195121951219512,0.133587786259542,0.8349,0.3589769701371008,70
1,348,2866,1.0,2.0,5,40,3.531005382537842,0.4508857727050781,3.98189115524292,9.574095726013184,50,0.13278008298755187,0.11149825783972125,0.1212121212121212,0.8478,0.3873980991573584,64
1,348,2866,1.0,2.0,5,80,5.301562309265137,0.4622344970703125,5.763796806335449,13.876222610473633,50,0.13219616204690832,0.10801393728222997,0.11888782358581015,0.8237,0.33570420069804296,62
1,348,2866,1.0,2.0,5,120,7.186294794082642,0.5039427280426025,7.690237522125244,17.702207565307617,50,0.14495798319327732,0.12020905923344948,0.13142857142857145,0.8499,0.3237499646323176,69
